   108.0   7.20143E-17  7.20143E-18  9.95559E-17  3.59798E-16  8.04034E-16  1.39201E-15  1.47053E-15  1.68880E-15  2.03982E-15  2.30128E-15
   109.0   7.16811E-17  7.16811E-18  9.93365E-17  3.59399E-16  8.05166E-16  1.39681E-15  1.48191E-15  1.70956E-15  2.06839E-15  2.32397E-15
   110.0   7.13644E-17  7.13644E-18  9.91099E-17  3.58975E-16  8.06126E-16  1.40126E-15  1.49302E-15  1.72996E-15  2.09662E-15  2.34613E-15
   111.0   7.10631E-17  7.10631E-18  9.88767E-17  3.58526E-16  8.06920E-16  1.40539E-15  1.50388E-15  1.75001E-15  2.12452E-15  2.36777E-15
   112.0   7.07765E-17  7.07765E-18  9.86372E-17  3.58053E-16  8.07555E-16  1.40919E-15  1.51448E-15  1.76969E-15  2.15208E-15  2.38888E-15
   113.0   7.05038E-17  7.05038E-18  9.83918E-17  3.57557E-16  8.08036E-16  1.41267E-15  1.52483E-15  1.78902E-15  2.17929E-15  2.40949E-15
   114.0   7.02441E-17  7.02441E-18  9.81408E-17  3.57038E-16  8.08369E-16  1.41586E-15  1.53494E-15  1.80799E-15  2.20614E-15  2.42959E-15
   115.0   6.99969E-17  6.99969E-18  9.78847E-17  3.56497E-16  8.08561E-16  1.41875E-15  1.54480E-15  1.82660E-15  2.23265E-15  2.44919E-15
   116.0   6.97613E-17  6.97613E-18  9.76237E-17  3.55935E-16  8.08615E-16  1.42135E-15  1.55442E-15  1.84486E-15  2.25880E-15  2.46830E-15
   117.0   6.95367E-17  6.95367E-18  9.73582E-17  3.55352E-16  8.08539E-16  1.42369E-15  1.56380E-15  1.86277E-15  2.28458E-15  2.48694E-15
   118.0   6.93226E-17  6.93226E-18  9.70884E-17  3.54749E-16  8.08336E-16  1.42575E-15  1.57294E-15  1.88032E-15  2.31001E-15  2.50510E-15
   119.0   6.91183E-17  6.91183E-18  9.68148E-17  3.54127E-16  8.08012E-16  1.42756E-15  1.58185E-15  1.89752E-15  2.33507E-15  2.52279E-15
   120.0   6.89234E-17  6.89234E-18  9.65374E-17  3.53485E-16  8.07573E-16  1.42912E-15  1.59053E-15  1.91438E-15  2.35977E-15  2.54002E-15
   121.0   6.87372E-17  6.87372E-18  9.62567E-17  3.52825E-16  8.07022E-16  1.43045E-15  1.59898E-15  1.93089E-15  2.38409E-15  2.55681E-15
   122.0   6.85593E-17  6.85593E-18  9.59729E-17  3.52147E-16  8.06365E-16  1.43154E-15  1.60720E-15  1.94705E-15  2.40805E-15  2.57316E-15
   123.0   6.83892E-17  6.83892E-18  9.56862E-17  3.51451E-16  8.05606E-16  1.43241E-15  1.61521E-15  1.96288E-15  2.43164E-15  2.58907E-15
